name,unit,date,value,desc,doc
P.01,20,07/01/2015,101.5,"Agriculture, forestry and fishing",
P.01,20,08/01/2015,104.3,"Agriculture, forestry and fishing",
P.01,20,09/01/2015,104.8,"Agriculture, forestry and fishing",
P.01,20,10/01/2015,108.4,"Agriculture, forestry and fishing",
P.01,20,11/01/2015,114.0,"Agriculture, forestry and fishing",
P.01,20,12/01/2015,118.3,"Agriculture, forestry and fishing",
P.01,20,01/01/2016,126.1,"Agriculture, forestry and fishing",
P.01,20,02/01/2016,128.2,"Agriculture, forestry and fishing",
P.01,20,03/01/2016,126.0,"Agriculture, forestry and fishing",
P.01,20,04/01/2016,121.9,"Agriculture, forestry and fishing",
P.01,20,05/01/2016,120.1,"Agriculture, forestry and fishing",
P.01,20,06/01/2016,121.3,"Agriculture, forestry and fishing",
P.01,20,07/01/2016,121.3,"Agriculture, forestry and fishing",
P.01,20,08/01/2016,121.1,"Agriculture, forestry and fishing",
P.01,20,09/01/2016,119.9,"Agriculture, forestry and fishing",
P.01,20,10/01/2016,119.8,"Agriculture, forestry and fishing",
P.01,20,11/01/2016,122.0,"Agriculture, forestry and fishing",
P.01,20,12/01/2016,124.8,"Agriculture, forestry and fishing",
P.01,20,01/01/2017,120.0,"Agriculture, forestry and fishing",
P.01,20,02/01/2017,122.1,"Agriculture, forestry and fishing",
P.01,20,03/01/2017,118.3,"Agriculture, forestry and fishing",
P.01,20,04/01/2017,117.8,"Agriculture, forestry and fishing",
P.01,20,05/01/2017,117.8,"Agriculture, forestry and fishing",
P.01,20,06/01/2017,117.6,"Agriculture, forestry and fishing",
P.01,20,07/01/2017,120.0,"Agriculture, forestry and fishing",
P.01,20,08/01/2017,118.0,"Agriculture, forestry and fishing",
P.01,20,09/01/2017,121.1,"Agriculture, forestry and fishing",
P.01,20,10/01/2017,125.0,"Agriculture, forestry and fishing",
P.01,20,11/01/2017,130.2,"Agriculture, forestry and fishing",
P.01,20,12/01/2017,132.1,"Agriculture, forestry and fishing",
P.01,20,01/01/2018,130.6,"Agriculture, forestry and fishing",
P.01,20,02/01/2018,128.2,"Agriculture, forestry and fishing",
P.01,20,03/01/2018,122.0,"Agriculture, forestry and fishing",
P.01,20,04/01/2018,117.1,"Agriculture, forestry and fishing",
P.01,20,05/01/2018,120.0,"Agriculture, forestry and fishing",
P.01,20,06/01/2018,119.4,"Agriculture, forestry and fishing",
P.01,20,07/01/2018,119.6,"Agriculture, forestry and fishing",
P.01,20,08/01/2018,117.6,"Agriculture, forestry and fishing",
P.01,20,09/01/2018,115.9,"Agriculture, forestry and fishing",
P.02,20,01/01/2013,97.1,Food manuafacturing,
P.02,20,02/01/2013,97.5,Food manuafacturing,
P.02,20,03/01/2013,94.1,Food manuafacturing,
P.02,20,04/01/2013,95.4,Food manuafacturing,
P.02,20,05/01/2013,95.8,Food manuafacturing,
P.02,20,06/01/2013,95.0,Food manuafacturing,
P.02,20,07/01/2013,98.7,Food manuafacturing,
P.02,20,08/01/2013,96.1,Food manuafacturing,
P.02,20,09/01/2013,95.3,Food manuafacturing,
P.02,20,10/01/2013,96.7,Food manuafacturing,
P.02,20,11/01/2013,96.0,Food manuafacturing,
P.02,20,12/01/2013,100.6,Food manuafacturing,
P.02,20,01/01/2014,102.2,Food manuafacturing,
P.02,20,02/01/2014,101.0,Food manuafacturing,
P.02,20,03/01/2014,100.4,Food manuafacturing,
P.02,20,04/01/2014,100.0,Food manuafacturing,
P.02,20,05/01/2014,101.4,Food manuafacturing,
P.02,20,06/01/2014,102.4,Food manuafacturing,
P.02,20,07/01/2014,102.3,Food manuafacturing,
P.02,20,08/01/2014,101.0,Food manuafacturing,
P.02,20,09/01/2014,97.7,Food manuafacturing,
P.02,20,10/01/2014,95.1,Food manuafacturing,
P.02,20,11/01/2014,97.7,Food manuafacturing,
P.02,20,12/01/2014,98.9,Food manuafacturing,
P.02,20,01/01/2015,96.7,Food manuafacturing,
P.02,20,02/01/2015,96.6,Food manuafacturing,
P.02,20,03/01/2015,95.5,Food manuafacturing,
P.02,20,04/01/2015,96.2,Food manuafacturing,
P.02,20,05/01/2015,97.1,Food manuafacturing,
P.02,20,06/01/2015,93.5,Food manuafacturing,
P.02,20,07/01/2015,91.2,Food manuafacturing,
P.02,20,08/01/2015,95.7,Food manuafacturing,
P.02,20,09/01/2015,96.8,Food manuafacturing,
P.02,20,10/01/2015,97.4,Food manuafacturing,
P.02,20,11/01/2015,97.0,Food manuafacturing,
P.02,20,12/01/2015,101.3,Food manuafacturing,
P.02,20,01/01/2016,103.3,Food manuafacturing,
P.02,20,02/01/2016,104.5,Food manuafacturing,
P.02,20,03/01/2016,105.4,Food manuafacturing,
P.02,20,04/01/2016,110.2,Food manuafacturing,
P.02,20,05/01/2016,108.6,Food manuafacturing,
P.02,20,06/01/2016,108.4,Food manuafacturing,
P.02,20,07/01/2016,110.4,Food manuafacturing,
P.02,20,08/01/2016,111.3,Food manuafacturing,
P.02,20,09/01/2016,108.2,Food manuafacturing,
P.02,20,10/01/2016,105.2,Food manuafacturing,
P.02,20,11/01/2016,107.3,Food manuafacturing,
P.02,20,12/01/2016,107.3,Food manuafacturing,
P.02,20,01/01/2017,109.1,Food manuafacturing,
P.02,20,02/01/2017,109.9,Food manuafacturing,
P.02,20,03/01/2017,109.1,Food manuafacturing,
P.02,20,04/01/2017,109.9,Food manuafacturing,
P.02,20,05/01/2017,110.6,Food manuafacturing,
P.02,20,06/01/2017,148.8,Food manuafacturing,
P.02,20,07/01/2017,154.7,Food manuafacturing,
P.02,20,08/01/2017,155.4,Food manuafacturing,
P.02,20,09/01/2017,121.3,Food manuafacturing,
P.02,20,10/01/2017,112.7,Food manuafacturing,
P.02,20,11/01/2017,112.9,Food manuafacturing,
P.02,20,12/01/2017,110.9,Food manuafacturing,
P.02,20,01/01/2018,138.2,Food manuafacturing,
P.02,20,02/01/2018,137.1,Food manuafacturing,
P.02,20,03/01/2018,113.5,Food manuafacturing,
P.02,20,04/01/2018,118.6,Food manuafacturing,
P.02,20,05/01/2018,109.6,Food manuafacturing,
P.02,20,06/01/2018,113.5,Food manuafacturing,
P.02,20,07/01/2018,116.9,Food manuafacturing,
P.02,20,08/01/2018,115.0,Food manuafacturing,
P.02,20,09/01/2018,111.7,Food manuafacturing,
P.03,20,01/01/2013,90.2,Other manufacturing,
P.03,20,02/01/2013,90.7,Other manufacturing,
P.03,20,03/01/2013,91.4,Other manufacturing,
P.03,20,04/01/2013,92.0,Other manufacturing,
P.03,20,05/01/2013,92.6,Other manufacturing,
P.03,20,06/01/2013,92.9,Other manufacturing,
P.03,20,07/01/2013,93.3,Other manufacturing,
P.03,20,08/01/2013,93.8,Other manufacturing,
P.03,20,09/01/2013,94.1,Other manufacturing,
P.03,20,10/01/2013,94.4,Other manufacturing,
P.03,20,11/01/2013,94.7,Other manufacturing,
P.03,20,12/01/2013,95.0,Other manufacturing,
P.03,20,01/01/2014,95.5,Other manufacturing,
P.03,20,02/01/2014,96.7,Other manufacturing,
P.03,20,03/01/2014,98.7,Other manufacturing,
P.03,20,04/01/2014,99.6,Other manufacturing,
P.03,20,05/01/2014,99.9,Other manufacturing,
P.03,20,06/01/2014,99.9,Other manufacturing,
P.03,20,07/01/2014,100.7,Other manufacturing,
P.03,20,08/01/2014,101.2,Other manufacturing,
P.03,20,09/01/2014,101.1,Other manufacturing,
P.03,20,10/01/2014,101.8,Other manufacturing,
P.03,20,11/01/2014,102.2,Other manufacturing,
P.03,20,12/01/2014,102.7,Other manufacturing,
P.03,20,01/01/2015,102.7,Other manufacturing,
P.03,20,02/01/2015,103.5,Other manufacturing,
P.03,20,03/01/2015,104.6,Other manufacturing,
P.03,20,04/01/2015,105.0,Other manufacturing,
P.03,20,05/01/2015,106.3,Other manufacturing,
P.03,20,06/01/2015,105.9,Other manufacturing,
P.03,20,07/01/2015,106.2,Other manufacturing,
P.03,20,08/01/2015,106.5,Other manufacturing,
P.03,20,09/01/2015,107.1,Other manufacturing,
P.03,20,10/01/2015,108.1,Other manufacturing,
P.03,20,11/01/2015,108.5,Other manufacturing,
P.03,20,12/01/2015,109.0,Other manufacturing,
P.03,20,01/01/2016,110.8,Other manufacturing,
P.03,20,02/01/2016,112.2,Other manufacturing,
P.03,20,03/01/2016,113.9,Other manufacturing,
P.03,20,04/01/2016,114.6,Other manufacturing,
P.03,20,05/01/2016,115.1,Other manufacturing,
P.03,20,06/01/2016,115.9,Other manufacturing,
P.03,20,07/01/2016,117.7,Other manufacturing,
P.03,20,08/01/2016,118.8,Other manufacturing,
P.03,20,09/01/2016,119.0,Other manufacturing,
P.03,20,10/01/2016,120.3,Other manufacturing,
P.03,20,11/01/2016,120.6,Other manufacturing,
P.03,20,12/01/2016,121.1,Other manufacturing,
P.03,20,01/01/2017,121.3,Other manufacturing,
P.03,20,02/01/2017,121.7,Other manufacturing,
P.03,20,03/01/2017,121.7,Other manufacturing,
P.03,20,04/01/2017,122.0,Other manufacturing,
P.03,20,05/01/2017,121.8,Other manufacturing,
P.03,20,06/01/2017,121.5,Other manufacturing,
P.03,20,07/01/2017,122.0,Other manufacturing,
P.03,20,08/01/2017,122.4,Other manufacturing,
P.03,20,09/01/2017,122.2,Other manufacturing,
P.03,20,10/01/2017,122.2,Other manufacturing,
P.03,20,11/01/2017,122.9,Other manufacturing,
P.03,20,12/01/2017,123.4,Other manufacturing,
P.03,20,01/01/2018,122.8,Other manufacturing,
P.03,20,02/01/2018,122.6,Other manufacturing,
P.03,20,03/01/2018,122.5,Other manufacturing,
P.03,20,04/01/2018,123.0,Other manufacturing,
P.03,20,05/01/2018,123.4,Other manufacturing,
P.03,20,06/01/2018,123.6,Other manufacturing,
P.03,20,07/01/2018,123.4,Other manufacturing,
P.03,20,08/01/2018,123.4,Other manufacturing,
P.03,20,09/01/2018,123.6,Other manufacturing,
P.04,20,01/01/2013,90.2,Electricity,
P.04,20,02/01/2013,90.8,Electricity,
P.04,20,03/01/2013,91.6,Electricity,
P.04,20,04/01/2013,91.9,Electricity,
P.04,20,05/01/2013,92.1,Electricity,
P.04,20,06/01/2013,92.8,Electricity,
P.04,20,07/01/2013,93.5,Electricity,
P.04,20,08/01/2013,94.2,Electricity,
P.04,20,09/01/2013,94.5,Electricity,
P.04,20,10/01/2013,95.0,Electricity,
P.04,20,11/01/2013,95.1,Electricity,
P.04,20,12/01/2013,95.5,Electricity,
P.04,20,01/01/2014,96.6,Electricity,
P.04,20,02/01/2014,97.7,Electricity,
P.04,20,03/01/2014,99.0,Electricity,
P.04,20,04/01/2014,100.0,Electricity,
P.04,20,05/01/2014,100.1,Electricity,
P.04,20,06/01/2014,100.4,Electricity,
P.04,20,07/01/2014,100.9,Electricity,
P.04,20,08/01/2014,100.9,Electricity,
P.04,20,09/01/2014,101.0,Electricity,
P.04,20,10/01/2014,101.2,Electricity,
P.04,20,11/01/2014,101.2,Electricity,
P.04,20,12/01/2014,101.1,Electricity,
P.04,20,01/01/2015,100.0,Electricity,
P.04,20,02/01/2015,100.3,Electricity,
P.04,20,03/01/2015,102.0,Electricity,
P.04,20,04/01/2015,102.9,Electricity,
P.04,20,05/01/2015,103.7,Electricity,
P.04,20,06/01/2015,104.1,Electricity,
P.04,20,07/01/2015,104.3,Electricity,
P.04,20,08/01/2015,104.4,Electricity,
P.04,20,09/01/2015,104.6,Electricity,
P.04,20,10/01/2015,105.5,Electricity,
P.04,20,11/01/2015,105.6,Electricity,
P.04,20,12/01/2015,105.9,Electricity,
P.04,20,01/01/2016,107.6,Electricity,
P.04,20,02/01/2016,108.5,Electricity,
P.04,20,03/01/2016,109.3,Electricity,
P.04,20,04/01/2016,110.2,Electricity,
P.04,20,05/01/2016,110.5,Electricity,
P.04,20,06/01/2016,111.1,Electricity,
P.04,20,07/01/2016,112.0,Electricity,
P.04,20,08/01/2016,111.9,Electricity,
P.04,20,09/01/2016,111.5,Electricity,
P.04,20,10/01/2016,112.5,Electricity,
P.04,20,11/01/2016,112.9,Electricity,
P.04,20,12/01/2016,113.5,Electricity,
P.04,20,01/01/2017,113.9,Electricity,
P.04,20,02/01/2017,114.6,Electricity,
P.04,20,03/01/2017,115.0,Electricity,
P.04,20,04/01/2017,115.3,Electricity,
P.04,20,05/01/2017,115.9,Electricity,
P.04,20,06/01/2017,115.5,Electricity,
P.04,20,07/01/2017,116.1,Electricity,
P.04,20,08/01/2017,116.5,Electricity,
P.04,20,09/01/2017,117.3,Electricity,
P.04,20,10/01/2017,118.1,Electricity,
P.04,20,11/01/2017,118.7,Electricity,
P.04,20,12/01/2017,119.4,Electricity,
P.04,20,01/01/2018,119.7,Electricity,
P.04,20,02/01/2018,119.4,Electricity,
P.04,20,03/01/2018,119.1,Electricity,
P.04,20,04/01/2018,120.4,Electricity,
P.04,20,05/01/2018,121.2,Electricity,
P.04,20,06/01/2018,122.3,Electricity,
P.04,20,07/01/2018,123.1,Electricity,
P.04,20,08/01/2018,123.7,Electricity,
P.04,20,09/01/2018,124.3,Electricity,
P.05,20,01/01/2013,81.9,Water,
P.05,20,02/01/2013,81.9,Water,
P.05,20,03/01/2013,81.9,Water,
P.05,20,04/01/2013,89.7,Water,
P.05,20,05/01/2013,89.7,Water,
P.05,20,06/01/2013,89.7,Water,
P.05,20,07/01/2013,89.7,Water,
P.05,20,08/01/2013,97.4,Water,
P.05,20,09/01/2013,97.4,Water,
P.05,20,10/01/2013,97.4,Water,
P.05,20,11/01/2013,97.4,Water,
P.05,20,12/01/2013,97.4,Water,
P.05,20,01/01/2014,97.4,Water,
P.05,20,02/01/2014,97.4,Water,
P.05,20,03/01/2014,97.4,Water,
P.05,20,04/01/2014,97.4,Water,
P.05,20,05/01/2014,97.4,Water,
P.05,20,06/01/2014,97.4,Water,
P.05,20,07/01/2014,101.8,Water,
P.05,20,08/01/2014,101.8,Water,
P.05,20,09/01/2014,101.8,Water,
P.05,20,10/01/2014,101.8,Water,
P.05,20,11/01/2014,101.8,Water,
P.05,20,12/01/2014,106.7,Water,
P.05,20,01/01/2015,106.7,Water,
P.05,20,02/01/2015,106.7,Water,
P.05,20,03/01/2015,106.7,Water,
P.05,20,04/01/2015,106.7,Water,
P.05,20,05/01/2015,106.7,Water,
P.05,20,06/01/2015,106.7,Water,
P.05,20,07/01/2015,106.7,Water,
P.05,20,08/01/2015,106.7,Water,
P.05,20,09/01/2015,106.7,Water,
P.05,20,10/01/2015,112.1,Water,
P.05,20,11/01/2015,112.1,Water,
P.05,20,12/01/2015,112.1,Water,
P.05,20,01/01/2016,112.1,Water,
P.05,20,02/01/2016,112.1,Water,
P.05,20,03/01/2016,112.1,Water,
P.05,20,04/01/2016,112.1,Water,
P.05,20,05/01/2016,112.1,Water,
P.05,20,06/01/2016,118.3,Water,
P.05,20,07/01/2016,118.3,Water,
P.05,20,08/01/2016,118.3,Water,
P.05,20,09/01/2016,118.3,Water,
P.05,20,10/01/2016,118.3,Water,
P.05,20,11/01/2016,118.3,Water,
P.05,20,12/01/2016,118.3,Water,
P.05,20,01/01/2017,118.3,Water,
P.05,20,02/01/2017,118.3,Water,
P.05,20,03/01/2017,118.3,Water,
P.05,20,04/01/2017,124.8,Water,
P.05,20,05/01/2017,124.8,Water,
P.05,20,06/01/2017,124.8,Water,
P.05,20,07/01/2017,124.8,Water,
P.05,20,08/01/2017,124.8,Water,
P.05,20,09/01/2017,124.8,Water,
P.05,20,10/01/2017,124.8,Water,
P.05,20,11/01/2017,124.8,Water,
P.05,20,12/01/2017,124.8,Water,
P.05,20,01/01/2018,124.8,Water,
P.05,20,02/01/2018,124.8,Water,
P.05,20,03/01/2018,124.8,Water,
P.05,20,04/01/2018,124.8,Water,
P.05,20,05/01/2018,141.9,Water,
P.05,20,06/01/2018,141.9,Water,
P.05,20,07/01/2018,141.9,Water,
P.05,20,08/01/2018,141.9,Water,
P.05,20,09/01/2018,141.9,Water,
P.06,20,01/01/2013,97.1,Mining and quarrying,
P.06,20,02/01/2013,97.5,Mining and quarrying,
P.06,20,03/01/2013,94.1,Mining and quarrying,
P.06,20,04/01/2013,95.4,Mining and quarrying,
P.06,20,05/01/2013,95.8,Mining and quarrying,
P.06,20,06/01/2013,95.0,Mining and quarrying,
P.06,20,07/01/2013,98.7,Mining and quarrying,
P.06,20,08/01/2013,96.1,Mining and quarrying,
P.06,20,09/01/2013,95.3,Mining and quarrying,
P.06,20,10/01/2013,96.7,Mining and quarrying,
P.06,20,11/01/2013,96.0,Mining and quarrying,
P.06,20,12/01/2013,100.6,Mining and quarrying,
P.06,20,01/01/2014,102.2,Mining and quarrying,
P.06,20,02/01/2014,101.0,Mining and quarrying,
P.06,20,03/01/2014,100.4,Mining and quarrying,
P.06,20,04/01/2014,100.0,Mining and quarrying,
P.06,20,05/01/2014,101.4,Mining and quarrying,
P.06,20,06/01/2014,102.4,Mining and quarrying,
P.06,20,07/01/2014,102.3,Mining and quarrying,
P.06,20,08/01/2014,101.0,Mining and quarrying,
P.06,20,09/01/2014,97.7,Mining and quarrying,
P.06,20,10/01/2014,95.1,Mining and quarrying,
P.06,20,11/01/2014,97.7,Mining and quarrying,
P.06,20,12/01/2014,98.9,Mining and quarrying,
P.06,20,01/01/2015,96.7,Mining and quarrying,
P.06,20,02/01/2015,96.6,Mining and quarrying,
P.06,20,03/01/2015,95.5,Mining and quarrying,
P.06,20,04/01/2015,96.2,Mining and quarrying,
P.06,20,05/01/2015,97.1,Mining and quarrying,
P.06,20,06/01/2015,93.5,Mining and quarrying,
P.06,20,07/01/2015,91.2,Mining and quarrying,
P.06,20,08/01/2015,95.7,Mining and quarrying,
P.06,20,09/01/2015,96.8,Mining and quarrying,
P.06,20,10/01/2015,97.4,Mining and quarrying,
P.06,20,11/01/2015,97.0,Mining and quarrying,
P.06,20,12/01/2015,101.3,Mining and quarrying,
P.06,20,01/01/2016,103.3,Mining and quarrying,
P.06,20,02/01/2016,104.5,Mining and quarrying,
P.06,20,03/01/2016,105.4,Mining and quarrying,
P.06,20,04/01/2016,110.2,Mining and quarrying,
P.06,20,05/01/2016,108.6,Mining and quarrying,
P.06,20,06/01/2016,108.4,Mining and quarrying,
P.06,20,07/01/2016,110.4,Mining and quarrying,
P.06,20,08/01/2016,111.3,Mining and quarrying,
P.06,20,09/01/2016,108.2,Mining and quarrying,
P.06,20,10/01/2016,105.2,Mining and quarrying,
P.06,20,11/01/2016,107.3,Mining and quarrying,
P.06,20,12/01/2016,107.3,Mining and quarrying,
P.06,20,01/01/2017,109.1,Mining and quarrying,
P.06,20,02/01/2017,109.9,Mining and quarrying,
P.06,20,03/01/2017,109.1,Mining and quarrying,
P.06,20,04/01/2017,109.9,Mining and quarrying,
P.06,20,05/01/2017,110.6,Mining and quarrying,
P.06,20,06/01/2017,148.8,Mining and quarrying,
P.06,20,07/01/2017,154.7,Mining and quarrying,
P.06,20,08/01/2017,155.4,Mining and quarrying,
P.06,20,09/01/2017,121.3,Mining and quarrying,
P.06,20,10/01/2017,112.7,Mining and quarrying,
P.06,20,11/01/2017,112.9,Mining and quarrying,
P.06,20,12/01/2017,110.9,Mining and quarrying,
P.06,20,01/01/2018,138.2,Mining and quarrying,
P.06,20,02/01/2018,137.1,Mining and quarrying,
P.06,20,03/01/2018,113.5,Mining and quarrying,
P.06,20,04/01/2018,118.6,Mining and quarrying,
P.06,20,05/01/2018,109.6,Mining and quarrying,
P.06,20,06/01/2018,113.5,Mining and quarrying,
P.06,20,07/01/2018,116.9,Mining and quarrying,
P.06,20,08/01/2018,112.7,Mining and quarrying,
P.06,20,09/01/2018,120.2,Mining and quarrying,
P.07,20,01/01/2013,91.3,Construction cost index,
P.07,20,02/01/2013,91.9,Construction cost index,
P.07,20,03/01/2013,92.5,Construction cost index,
P.07,20,04/01/2013,92.6,Construction cost index,
P.07,20,05/01/2013,93.0,Construction cost index,
P.07,20,06/01/2013,93.5,Construction cost index,
P.07,20,07/01/2013,94.3,Construction cost index,
P.07,20,08/01/2013,94.9,Construction cost index,
P.07,20,09/01/2013,95.6,Construction cost index,
P.07,20,10/01/2013,96.3,Construction cost index,
P.07,20,11/01/2013,96.4,Construction cost index,
P.07,20,12/01/2013,96.7,Construction cost index,
P.07,20,01/01/2014,97.3,Construction cost index,
P.07,20,02/01/2014,98.8,Construction cost index,
P.07,20,03/01/2014,99.4,Construction cost index,
P.07,20,04/01/2014,99.8,Construction cost index,
P.07,20,05/01/2014,100.2,Construction cost index,
P.07,20,06/01/2014,100.4,Construction cost index,
P.07,20,07/01/2014,100.5,Construction cost index,
P.07,20,08/01/2014,100.6,Construction cost index,
P.07,20,09/01/2014,100.7,Construction cost index,
P.07,20,10/01/2014,101.2,Construction cost index,
P.07,20,11/01/2014,100.7,Construction cost index,
P.07,20,12/01/2014,100.5,Construction cost index,
P.07,20,01/01/2015,100.1,Construction cost index,
P.07,20,02/01/2015,100.3,Construction cost index,
P.07,20,03/01/2015,100.7,Construction cost index,
P.07,20,04/01/2015,101.0,Construction cost index,
P.07,20,05/01/2015,101.1,Construction cost index,
P.07,20,06/01/2015,101.3,Construction cost index,
P.07,20,07/01/2015,101.4,Construction cost index,
P.07,20,08/01/2015,101.0,Construction cost index,
P.07,20,09/01/2015,101.3,Construction cost index,
P.07,20,10/01/2015,98.0,Construction cost index,
P.07,20,11/01/2015,98.0,Construction cost index,
P.07,20,12/01/2015,98.0,Construction cost index,
P.07,20,01/01/2016,102.5,Construction cost index,
P.07,20,02/01/2016,99.9,Construction cost index,
P.07,20,03/01/2016,99.9,Construction cost index,
P.07,20,04/01/2016,100.7,Construction cost index,
P.07,20,05/01/2016,101.1,Construction cost index,
P.07,20,06/01/2016,102.0,Construction cost index,
P.07,20,07/01/2016,102.0,Construction cost index,
P.07,20,08/01/2016,102.7,Construction cost index,
P.07,20,09/01/2016,101.7,Construction cost index,
P.07,20,10/01/2016,102.5,Construction cost index,
P.07,20,11/01/2016,102.9,Construction cost index,
P.07,20,12/01/2016,105.4,Construction cost index,
P.07,20,01/01/2017,105.3,Construction cost index,
P.07,20,02/01/2017,106.3,Construction cost index,
P.07,20,03/01/2017,106.4,Construction cost index,
P.07,20,04/01/2017,106.1,Construction cost index,
P.07,20,05/01/2017,108.9,Construction cost index,
P.07,20,06/01/2017,108.9,Construction cost index,
P.07,20,07/01/2017,109.1,Construction cost index,
P.07,20,08/01/2017,109.9,Construction cost index,
P.07,20,09/01/2017,111.0,Construction cost index,
P.07,20,10/01/2017,111.6,Construction cost index,
P.07,20,11/01/2017,112.4,Construction cost index,
P.07,20,12/01/2017,112.8,Construction cost index,
P.07,20,01/01/2018,113.8,Construction cost index,
P.07,20,02/01/2018,112.6,Construction cost index,
P.07,20,03/01/2018,113.1,Construction cost index,
P.07,20,04/01/2018,113.2,Construction cost index,
P.07,20,05/01/2018,113.7,Construction cost index,
P.07,20,06/01/2018,113.9,Construction cost index,
P.07,20,07/01/2018,114.0,Construction cost index,
P.07,20,08/01/2018,114.2,Construction cost index,
P.07,20,09/01/2018,114.3,Construction cost index,
XPI01,20,01/01/2013,85.3,"Export price index, goods",
XPI01,20,02/01/2013,85.8,"Export price index, goods",
XPI01,20,03/01/2013,85.4,"Export price index, goods",
XPI01,20,04/01/2013,85.9,"Export price index, goods",
XPI01,20,05/01/2013,86.3,"Export price index, goods",
XPI01,20,06/01/2013,86.5,"Export price index, goods",
XPI01,20,07/01/2013,87.8,"Export price index, goods",
XPI01,20,08/01/2013,87.5,"Export price index, goods",
XPI01,20,09/01/2013,87.7,"Export price index, goods",
XPI01,20,10/01/2013,88.4,"Export price index, goods",
XPI01,20,11/01/2013,88.3,"Export price index, goods",
XPI01,20,12/01/2013,89.7,"Export price index, goods",
XPI01,20,01/01/2014,90.5,"Export price index, goods",
XPI01,20,02/01/2014,91.1,"Export price index, goods",
XPI01,20,03/01/2014,91.8,"Export price index, goods",
XPI01,20,04/01/2014,92.2,"Export price index, goods",
XPI01,20,05/01/2014,92.7,"Export price index, goods",
XPI01,20,06/01/2014,93.0,"Export price index, goods",
XPI01,20,07/01/2014,93.3,"Export price index, goods",
XPI01,20,08/01/2014,93.1,"Export price index, goods",
XPI01,20,09/01/2014,92.4,"Export price index, goods",
XPI01,20,10/01/2014,92.2,"Export price index, goods",
XPI01,20,11/01/2014,92.7,"Export price index, goods",
XPI01,20,12/01/2014,93.0,"Export price index, goods",
XPI01,20,01/01/2015,92.2,"Export price index, goods",
XPI01,20,02/01/2015,92.5,"Export price index, goods",
XPI01,20,03/01/2015,92.9,"Export price index, goods",
XPI01,20,04/01/2015,93.3,"Export price index, goods",
XPI01,20,05/01/2015,94.0,"Export price index, goods",
XPI01,20,06/01/2015,93.1,"Export price index, goods",
XPI01,20,07/01/2015,92.7,"Export price index, goods",
XPI01,20,08/01/2015,93.7,"Export price index, goods",
XPI01,20,09/01/2015,94.3,"Export price index, goods",
XPI01,20,10/01/2015,93.6,"Export price index, goods",
XPI01,20,11/01/2015,93.6,"Export price index, goods",
XPI01,20,12/01/2015,94.8,"Export price index, goods",
XPI01,20,01/01/2016,97.4,"Export price index, goods",
XPI01,20,02/01/2016,97.3,"Export price index, goods",
XPI01,20,03/01/2016,98.0,"Export price index, goods",
XPI01,20,04/01/2016,99.6,"Export price index, goods",
XPI01,20,05/01/2016,99.6,"Export price index, goods",
XPI01,20,06/01/2016,100.0,"Export price index, goods",
XPI01,20,07/01/2016,101.0,"Export price index, goods",
XPI01,20,08/01/2016,101.8,"Export price index, goods",
XPI01,20,09/01/2016,100.7,"Export price index, goods",
XPI01,20,10/01/2016,100.7,"Export price index, goods",
XPI01,20,11/01/2016,101.5,"Export price index, goods",
XPI01,20,12/01/2016,102.5,"Export price index, goods",
XPI01,20,01/01/2017,100.9,"Export price index, goods",
XPI01,20,02/01/2017,101.4,"Export price index, goods",
XPI01,20,03/01/2017,101.5,"Export price index, goods",
XPI01,20,04/01/2017,101.7,"Export price index, goods",
XPI01,20,05/01/2017,102.8,"Export price index, goods",
XPI01,20,06/01/2017,101.9,"Export price index, goods",
XPI01,20,07/01/2017,101.8,"Export price index, goods",
XPI01,20,08/01/2017,102.5,"Export price index, goods",
XPI01,20,09/01/2017,102.8,"Export price index, goods",
XPI01,20,10/01/2017,102.8,"Export price index, goods",
XPI01,20,11/01/2017,104.2,"Export price index, goods",
XPI01,20,12/01/2017,104.4,"Export price index, goods",
XPI01,20,01/01/2018,102.8,"Export price index, goods",
XPI01,20,02/01/2018,101.0,"Export price index, goods",
XPI01,20,03/01/2018,100.6,"Export price index, goods",
XPI01,20,04/01/2018,100.5,"Export price index, goods",
XPI01,20,05/01/2018,101.9,"Export price index, goods",
XPI01,20,06/01/2018,102.9,"Export price index, goods",
XPI01,20,07/01/2018,105.0,"Export price index, goods",
XPI01,20,08/01/2018,105.3,"Export price index, goods",
XPI01,20,09/01/2018,105.9,"Export price index, goods",
MPI01,20,01/01/2013,83.1,"Import price index, goods",
MPI01,20,02/01/2013,84.0,"Import price index, goods",
MPI01,20,03/01/2013,84.8,"Import price index, goods",
MPI01,20,04/01/2013,85.2,"Import price index, goods",
MPI01,20,05/01/2013,85.3,"Import price index, goods",
MPI01,20,06/01/2013,86.0,"Import price index, goods",
MPI01,20,07/01/2013,86.8,"Import price index, goods",
MPI01,20,08/01/2013,88.0,"Import price index, goods",
MPI01,20,09/01/2013,89.1,"Import price index, goods",
MPI01,20,10/01/2013,90.4,"Import price index, goods",
MPI01,20,11/01/2013,91.8,"Import price index, goods",
MPI01,20,12/01/2013,92.8,"Import price index, goods",
MPI01,20,01/01/2014,93.8,"Import price index, goods",
MPI01,20,02/01/2014,95.0,"Import price index, goods",
MPI01,20,03/01/2014,96.1,"Import price index, goods",
MPI01,20,04/01/2014,96.8,"Import price index, goods",
MPI01,20,05/01/2014,97.1,"Import price index, goods",
