name,unit,date,value,desc,doc
UG.SPI.INDEX.PIL5,20,2023-01-01,75,Statistical Performance Indicators (SPI) Pillar 5
UG.SPI.INDEX.PIL5,20,2022-01-01,70,Statistical Performance Indicators (SPI) Pillar 5
UG.SPI.INDEX.PIL5,20,2021-01-01,70,Statistical Performance Indicators (SPI) Pillar 5
UG.SPI.INDEX.PIL5,20,2020-01-01,60,Statistical Performance Indicators (SPI) Pillar 5
UG.SPI.INDEX.PIL5,20,2019-01-01,65,Statistical Performance Indicators (SPI) Pillar 5
UG.SPI.INDEX.PIL5,20,2018-01-01,60,Statistical Performance Indicators (SPI) Pillar 5
UG.SPI.INDEX.PIL5,20,2017-01-01,60,Statistical Performance Indicators (SPI) Pillar 5
UG.SPI.INDEX.PIL5,20,2016-01-01,65,Statistical Performance Indicators (SPI) Pillar 5
UG.NY.GDP.PCAP.KD.ZG,20,2024-01-01,3.17493921238938,GDP per capita growth (annual %)
UG.NY.GDP.PCAP.KD.ZG,20,2023-01-01,2.42759459782118,GDP per capita growth (annual %)
UG.NY.GDP.PCAP.KD.ZG,20,2022-01-01,1.48927085105888,GDP per capita growth (annual %)
UG.NY.GDP.PCAP.KD.ZG,20,2021-01-01,0.258075577364949,GDP per capita growth (annual %)
UG.NY.GDP.PCAP.KD.ZG,20,2020-01-01,-0.423922683361482,GDP per capita growth (annual %)
UG.NY.GDP.PCAP.KD.ZG,20,2019-01-01,2.88958690241905,GDP per capita growth (annual %)
UG.NY.GDP.PCAP.KD.ZG,20,2018-01-01,2.75300382511665,GDP per capita growth (annual %)
UG.NY.GDP.PCAP.KD.ZG,20,2017-01-01,-0.406390812740796,GDP per capita growth (annual %)
UG.NY.GDP.PCAP.KD.ZG,20,2016-01-01,1.35743312909598,GDP per capita growth (annual %)
UG.NY.GDP.PCAP.KD.ZG,20,2015-01-01,2.00429943099081,GDP per capita growth (annual %)
UG.FP.CPI.TOTL,20,2024-01-01,216.908166071118,Consumer price index (2010 = 100)
UG.FP.CPI.TOTL,20,2023-01-01,209.931348222214,Consumer price index (2010 = 100)
UG.FP.CPI.TOTL,20,2022-01-01,199.268589530793,Consumer price index (2010 = 100)
UG.FP.CPI.TOTL,20,2021-01-01,185.892180700766,Consumer price index (2010 = 100)
UG.FP.CPI.TOTL,20,2020-01-01,181.882451026004,Consumer price index (2010 = 100)
UG.FP.CPI.TOTL,20,2019-01-01,176.049367040563,Consumer price index (2010 = 100)
